,NoseX,NoseY,NeckX,NeckY,Right_shoulderX,Right_shoulderY,Right_elbowX,Right_elbowY,Right_wristX,Right_wristY,Left_shoulderX,Left_shoulderY,Left_elbowX,Left_elbowY,Left_wristX,Left_wristY,Right_hipX,Right_hipY,Right_kneeX,Right_kneeY,Right_ankleX,Right_ankleY,Left_hipX,Left_hipY,Left_kneeX,Left_kneeY,Left_ankleX,Left_ankleY,Right_eyeX,Right_eyeY,Left_eyeX,Left_eyeY,Right_earX,Right_earY,Left_earX,Left_earY
237,638.0,300.0,632.0,334.0,604.0,329.0,554.0,312.0,514.0,295.0,666.0,334.0,672.0,379.0,683.0,424.0,604.0,430.0,593,497,576,576,644.0,430.0,661,486,672,548,632.0,295.0,644.0,300.0,621.0,300.0,655.0,300.0
238,644.0,306.0,638.0,340.0,610.0,329.0,571.0,317.0,531.0,306.0,672.0,340.0,677.0,385.0,689.0,424.0,616.0,430.0,599,492,576,570,649.0,430.0,666,486,672,548,638.0,295.0,649.0,300.0,627.0,300.0,661.0,300.0
239,655.0,300.0,655.0,334.0,627.0,329.0,582.0,329.0,548.0,306.0,683.0,334.0,689.0,379.0,700.0,419.0,621.0,424.0,604,492,582,559,661.0,424.0,672,486,672,548,649.0,300.0,661.0,300.0,644.0,300.0,672.0,300.0
240,661.0,300.0,655.0,334.0,632.0,323.0,582.0,334.0,548.0,317.0,689.0,334.0,700.0,374.0,706.0,419.0,627.0,419.0,610,486,587,559,666.0,424.0,672,486,672,548,655.0,295.0,666.0,295.0,644.0,295.0,677.0,295.0
241,661.0,300.0,655.0,329.0,632.0,323.0,587.0,340.0,554.0,323.0,689.0,329.0,694.0,368.0,711.0,413.0,627.0,419.0,616,486,593,554,666.0,419.0,672,480,672,548,655.0,289.0,672.0,289.0,649.0,295.0,677.0,289.0
242,666.0,295.0,661.0,317.0,632.0,323.0,604.0,345.0,582.0,362.0,694.0,323.0,700.0,362.0,711.0,407.0,632.0,413.0,621,480,610,548,666.0,419.0,672,480,672,548,661.0,289.0,672.0,284.0,649.0,289.0,677.0,284.0
243,661.0,295.0,661.0,317.0,632.0,317.0,604.0,345.0,593.0,374.0,689.0,323.0,700.0,362.0,711.0,407.0,632.0,413.0,621,475,616,542,666.0,413.0,672,475,672,548,655.0,284.0,666.0,284.0,649.0,284.0,677.0,284.0
244,661.0,289.0,655.0,317.0,632.0,323.0,604.0,362.0,599.0,390.0,683.0,317.0,694.0,362.0,706.0,402.0,632.0,413.0,627,475,621,548,666.0,413.0,666,475,672,548,649.0,284.0,666.0,284.0,644.0,284.0,677.0,284.0
245,655.0,295.0,655.0,317.0,627.0,323.0,604.0,362.0,599.0,402.0,683.0,323.0,694.0,362.0,700.0,407.0,632.0,413.0,627,475,621,548,666.0,413.0,666,475,672,542,649.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
246,649.0,289.0,649.0,317.0,627.0,323.0,604.0,368.0,599.0,407.0,677.0,317.0,689.0,362.0,694.0,407.0,627.0,413.0,621,480,621,548,666.0,413.0,666,475,672,542,644.0,284.0,661.0,284.0,638.0,284.0,666.0,284.0
247,644.0,289.0,644.0,317.0,616.0,323.0,604.0,368.0,599.0,407.0,672.0,317.0,677.0,362.0,689.0,407.0,621.0,413.0,621,480,621,548,661.0,413.0,666,475,672,548,638.0,284.0,649.0,284.0,627.0,284.0,661.0,284.0
248,638.0,289.0,638.0,317.0,610.0,323.0,604.0,368.0,599.0,407.0,666.0,317.0,677.0,362.0,683.0,407.0,621.0,413.0,621,480,621,548,661.0,413.0,666,475,672,542,632.0,284.0,644.0,284.0,621.0,284.0,655.0,284.0
249,638.0,284.0,638.0,317.0,610.0,323.0,604.0,368.0,599.0,407.0,666.0,317.0,672.0,362.0,677.0,407.0,621.0,413.0,621,480,621,548,661.0,413.0,666,475,672,542,627.0,284.0,644.0,284.0,621.0,284.0,649.0,284.0
250,638.0,284.0,638.0,317.0,610.0,323.0,599.0,368.0,593.0,413.0,666.0,317.0,672.0,362.0,672.0,402.0,621.0,413.0,621,480,621,548,661.0,413.0,666,480,672,542,627.0,284.0,638.0,278.0,621.0,284.0,649.0,284.0
251,638.0,284.0,632.0,317.0,610.0,323.0,599.0,368.0,599.0,413.0,666.0,317.0,672.0,362.0,677.0,402.0,621.0,413.0,621,480,621,548,655.0,413.0,666,475,672,548,627.0,284.0,638.0,278.0,621.0,284.0,649.0,284.0
252,638.0,289.0,632.0,317.0,610.0,323.0,599.0,368.0,599.0,407.0,666.0,317.0,672.0,362.0,677.0,402.0,621.0,413.0,621,480,621,548,655.0,413.0,666,475,672,542,627.0,284.0,638.0,284.0,621.0,284.0,649.0,284.0
253,632.0,295.0,632.0,323.0,604.0,323.0,599.0,368.0,599.0,407.0,661.0,317.0,672.0,362.0,677.0,407.0,621.0,419.0,621,480,621,548,655.0,413.0,666,475,666,542,621.0,289.0,638.0,284.0,616.0,284.0,649.0,284.0
254,632.0,289.0,632.0,317.0,604.0,323.0,593.0,362.0,593.0,407.0,661.0,317.0,672.0,362.0,677.0,407.0,616.0,413.0,616,480,621,548,655.0,413.0,661,475,666,542,621.0,284.0,638.0,284.0,616.0,284.0,649.0,284.0
255,627.0,295.0,627.0,323.0,599.0,323.0,593.0,368.0,593.0,413.0,655.0,317.0,666.0,362.0,683.0,402.0,616.0,413.0,616,480,621,548,649.0,413.0,661,475,672,542,621.0,289.0,638.0,284.0,616.0,289.0,644.0,284.0
256,627.0,295.0,627.0,323.0,599.0,323.0,587.0,374.0,593.0,413.0,655.0,317.0,666.0,362.0,683.0,396.0,616.0,419.0,616,480,621,548,649.0,413.0,666,475,672,548,621.0,289.0,632.0,289.0,610.0,289.0,644.0,289.0
257,621.0,295.0,627.0,323.0,599.0,323.0,582.0,374.0,587.0,413.0,655.0,317.0,666.0,362.0,683.0,402.0,616.0,419.0,616,480,621,548,649.0,413.0,666,475,672,548,621.0,289.0,632.0,289.0,610.0,289.0,638.0,284.0
258,627.0,300.0,627.0,323.0,593.0,329.0,582.0,379.0,582.0,419.0,655.0,317.0,666.0,362.0,683.0,402.0,616.0,419.0,621,480,621,548,655.0,413.0,672,475,683,548,621.0,295.0,632.0,289.0,610.0,295.0,638.0,284.0
259,627.0,300.0,627.0,323.0,599.0,329.0,582.0,379.0,582.0,419.0,655.0,317.0,672.0,362.0,683.0,402.0,616.0,419.0,621,480,621,548,655.0,413.0,672,475,689,548,621.0,295.0,632.0,289.0,610.0,295.0,638.0,284.0
260,632.0,295.0,632.0,329.0,604.0,334.0,593.0,385.0,593.0,430.0,655.0,323.0,672.0,362.0,694.0,407.0,627.0,424.0,621,486,621,548,661.0,419.0,683,480,700,548,627.0,289.0,638.0,289.0,616.0,295.0,644.0,289.0
261,632.0,300.0,632.0,329.0,610.0,334.0,599.0,385.0,593.0,430.0,661.0,323.0,672.0,368.0,700.0,407.0,627.0,424.0,627,486,621,548,666.0,419.0,683,480,706,554,627.0,289.0,638.0,289.0,616.0,295.0,649.0,295.0
262,644.0,306.0,638.0,334.0,616.0,334.0,599.0,385.0,599.0,430.0,666.0,329.0,683.0,368.0,706.0,407.0,632.0,424.0,627,486,621,548,666.0,424.0,689,486,711,559,632.0,300.0,644.0,300.0,621.0,300.0,649.0,295.0
263,655.0,306.0,655.0,334.0,627.0,340.0,616.0,385.0,616.0,430.0,683.0,329.0,694.0,368.0,717.0,413.0,644.0,430.0,638,486,627,548,683.0,424.0,706,492,717,570,644.0,300.0,661.0,300.0,638.0,300.0,672.0,300.0
264,661.0,306.0,661.0,334.0,632.0,340.0,616.0,385.0,621.0,435.0,689.0,334.0,700.0,368.0,734.0,396.0,644.0,435.0,638,492,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
265,672.0,306.0,666.0,334.0,638.0,334.0,621.0,385.0,621.0,435.0,694.0,329.0,717.0,368.0,762.0,385.0,649.0,430.0,638,492,621,554,689.0,430.0,711,497,717,570,661.0,300.0,677.0,295.0,649.0,300.0,672.0,300.0
266,672.0,306.0,672.0,334.0,638.0,334.0,627.0,385.0,621.0,435.0,706.0,329.0,751.0,334.0,762.0,385.0,655.0,430.0,638,492,621,548,694.0,430.0,711,497,717,570,666.0,295.0,683.0,295.0,655.0,300.0,689.0,300.0
267,677.0,300.0,672.0,334.0,644.0,334.0,621.0,379.0,621.0,435.0,706.0,329.0,751.0,323.0,796.0,306.0,649.0,430.0,638,492,621,548,694.0,430.0,711,497,717,570,666.0,295.0,683.0,295.0,661.0,300.0,689.0,300.0
268,677.0,300.0,677.0,334.0,644.0,334.0,621.0,385.0,621.0,430.0,706.0,329.0,739.0,312.0,773.0,289.0,649.0,430.0,638,486,621,548,689.0,430.0,711,497,717,570,672.0,295.0,683.0,295.0,661.0,300.0,689.0,300.0
269,677.0,300.0,677.0,334.0,644.0,334.0,621.0,385.0,616.0,430.0,706.0,329.0,745.0,300.0,773.0,284.0,649.0,430.0,638,492,621,554,689.0,430.0,711,497,717,570,672.0,295.0,683.0,295.0,661.0,300.0,689.0,300.0
270,677.0,300.0,672.0,329.0,644.0,334.0,621.0,385.0,616.0,430.0,706.0,323.0,739.0,300.0,773.0,278.0,649.0,430.0,638,486,627,548,689.0,430.0,711,492,717,570,672.0,295.0,683.0,295.0,661.0,300.0,689.0,300.0
271,677.0,300.0,672.0,334.0,638.0,334.0,621.0,379.0,616.0,430.0,700.0,323.0,739.0,300.0,773.0,272.0,649.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,672.0,295.0,683.0,295.0,661.0,300.0,689.0,300.0
272,672.0,300.0,672.0,334.0,638.0,334.0,621.0,379.0,616.0,430.0,700.0,323.0,739.0,300.0,773.0,272.0,649.0,430.0,638,492,627,548,689.0,430.0,711,497,717,570,666.0,295.0,677.0,295.0,655.0,300.0,683.0,300.0
273,672.0,300.0,672.0,334.0,638.0,334.0,621.0,379.0,616.0,430.0,700.0,323.0,739.0,300.0,773.0,272.0,649.0,430.0,638,486,621,554,689.0,430.0,711,497,717,570,666.0,295.0,677.0,295.0,655.0,300.0,683.0,300.0
274,666.0,300.0,672.0,329.0,638.0,334.0,621.0,385.0,616.0,430.0,700.0,323.0,739.0,300.0,768.0,272.0,649.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,661.0,295.0,672.0,295.0,649.0,300.0,683.0,300.0
275,666.0,300.0,672.0,329.0,638.0,334.0,621.0,385.0,616.0,430.0,700.0,323.0,739.0,300.0,773.0,267.0,649.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,661.0,295.0,666.0,295.0,649.0,300.0,683.0,300.0
276,666.0,300.0,672.0,334.0,638.0,334.0,621.0,385.0,621.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,649.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,661.0,295.0,672.0,295.0,649.0,300.0,677.0,300.0
277,666.0,300.0,666.0,334.0,638.0,334.0,621.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,661.0,295.0,672.0,295.0,644.0,300.0,677.0,300.0
278,666.0,300.0,666.0,334.0,632.0,334.0,621.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,661.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
279,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
280,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,711,497,717,570,661.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
281,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
282,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
283,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
284,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
285,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
286,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
287,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
288,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
289,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
290,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
291,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
292,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,306.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
293,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
294,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
295,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
296,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,278.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
297,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
298,661.0,300.0,666.0,334.0,638.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
299,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,773.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
300,661.0,300.0,666.0,334.0,638.0,334.0,621.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,278.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
301,666.0,300.0,666.0,334.0,638.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,689.0,430.0,706,492,717,570,661.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
302,666.0,300.0,666.0,334.0,638.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,661.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
303,666.0,300.0,666.0,334.0,638.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,300.0,768.0,278.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,661.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
304,666.0,300.0,666.0,334.0,638.0,334.0,621.0,385.0,616.0,435.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,661.0,295.0,672.0,295.0,649.0,300.0,677.0,300.0
305,666.0,300.0,672.0,334.0,638.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,661.0,295.0,672.0,295.0,649.0,300.0,677.0,300.0
306,666.0,300.0,666.0,334.0,638.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,739.0,306.0,773.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,661.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
307,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,661.0,295.0,672.0,295.0,649.0,300.0,677.0,300.0
308,666.0,300.0,666.0,334.0,638.0,334.0,621.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,661.0,295.0,672.0,295.0,649.0,300.0,677.0,300.0
309,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,435.0,694.0,323.0,734.0,306.0,768.0,272.0,644.0,430.0,638,486,627,548,689.0,430.0,706,497,717,570,661.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
310,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,661.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
311,666.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
312,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,773.0,267.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
313,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,649.0,300.0,677.0,300.0
314,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
315,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
316,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
317,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
318,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,739.0,300.0,773.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
319,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
320,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
321,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,768.0,278.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
322,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,739.0,300.0,773.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
323,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,616.0,430.0,694.0,323.0,739.0,300.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
324,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,773.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
325,661.0,300.0,666.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,768.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
326,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
327,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
328,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,768.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,649.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
329,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
330,661.0,300.0,661.0,334.0,632.0,340.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
331,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,762.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
332,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
333,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,306.0,768.0,272.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
334,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
335,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
336,661.0,300.0,661.0,334.0,632.0,340.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,497,717,570,655.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
337,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,677.0,300.0
338,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,762.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,649.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
339,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,655.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
340,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,610.0,430.0,694.0,323.0,734.0,300.0,768.0,267.0,644.0,430.0,632,486,627,548,683.0,430.0,706,492,717,570,649.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
341,661.0,300.0,661.0,334.0,632.0,334.0,616.0,385.0,604.0,430.0,694.0,323.0,734.0,300.0,762.0,272.0,644.0,430.0,638,486,627,548,683.0,430.0,706,492,717,570,649.0,295.0,666.0,295.0,644.0,300.0,672.0,300.0
